id,content,ticId,anomalytype,type,radius,mass,density,gravity,temperatureEq,temperature,smaxis,orbital_period,classification_status,avatar_url,created_at,deepnote,lightkurve,configuration
6,TOI-700d,,,Goldilocks terrestrial earth-like,,,,,,,,,in progress,https://qwbufbmxkjfaikoloudl.supabase.co/storage/v1/object/public/planets/avatars/Base6.png,2023-12-11 07:12:23.761093+00,https://embed.deepnote.com/f8de697b-ba49-4014-b2b2-fe5f4cc3c026/da5fa6f8ac26477b841b89a02a690805/209424fcd5de426bbdd87d1e5420dde4?height=598.75,,"{""mass"":1.72,""ticId"":""TOI-700.02"",""radius"":1.073,""smaxis"":0.1633,""orbital_period"":37.42,""temperature_eq"":268.85}"
